operacion_id,ciudad,uso_suelo,superficie_m2,frente_m,dist_centro_km,dist_vialidad_m,densidad_comercios_1km,nivel_socioeconomico,esquina,cus,fecha,anio,anios_desde_inicio,precio_m2_nominal,precio_total_nominal,y,pred_base,pred_lineal,pred_boosting,lo,hi,entrenado_hasta,n_entrenamiento
OP-01888,Merida,Industrial,1038.1,21.8,17.38,91.0,31.0,4,1,0.4,2023-10-21,2023,5,4298.46,4462231.33,8.446114203968314,8.56525313665976,8.28225955631314,8.645959127635395,7.9061615327210895,8.66004624528432,2022,1634
OP-01889,Culiacan,Habitacional,1241.4,33.7,7.87,660.0,89.0,3,0,1.26,2023-10-21,2023,5,3821.54,4744059.76,8.328510867691055,8.411125345006907,8.335588757894003,8.341036218284588,8.035213179632034,8.678004108651244,2022,1634
OP-01890,Puebla,Mixto,4711.6,49.1,1.75,283.0,346.0,4,0,2.2,2023-10-22,2023,5,10009.47,47160618.85,9.291389029823398,8.537939588907465,9.377069141884029,9.412374035683628,9.052162098644594,9.716010360158108,2022,1634
OP-01891,Aguascalientes,Comercial,4989.2,59.1,0.91,374.0,485.0,2,0,2.07,2023-10-23,2023,5,21308.96,106314663.23,10.046985026491866,9.403034030297999,9.974047938440393,10.28134228726176,9.56150628714858,10.386913378515475,2022,1634
OP-01892,Queretaro,Mixto,6390.8,51.7,28.0,359.0,1.0,3,0,0.75,2023-10-23,2023,5,2279.02,14564761.02,7.811602910954851,9.058450519686417,8.123475184045272,8.013176411436078,7.626107464618844,8.63174637959257,2022,1634
OP-01893,Leon,Comercial,626.2,20.0,4.97,371.0,108.0,3,1,1.9,2023-10-24,2023,5,19022.2,11911701.64,9.933464103097402,9.585039127648471,9.756812671867294,9.662110175333163,9.417473552714224,10.13735238986527,2022,1634
OP-01894,Aguascalientes,Industrial,1239.0,35.0,2.68,911.0,229.0,4,0,1.57,2023-10-24,2023,5,2694.46,3338435.94,7.979055198177444,7.988594583130758,8.449835030342205,8.53045371946947,8.088287121868657,8.816001876327242,2022,1634
OP-01895,Aguascalientes,Habitacional,1412.8,40.3,5.99,973.0,217.0,2,0,0.74,2023-10-26,2023,5,3909.06,5522719.97,8.351154320838146,8.477004432251396,8.339040651935758,8.349890046915359,8.037951773604098,8.616295092897476,2022,1634
OP-01896,Queretaro,Comercial,2667.9,69.6,13.1,629.0,94.0,3,0,1.47,2023-11-01,2023,5,7621.68,20333880.07,9.018854202789983,9.661942385361868,9.287931367436105,9.125368785883625,8.945112993215476,9.640040185474417,2022,1634
OP-01897,Leon,Mixto,1705.0,45.9,7.34,31.0,252.0,3,0,2.46,2023-11-01,2023,5,8408.74,14336901.7,9.117129026070529,8.940000853168925,9.133710832847655,9.468769894355308,8.849899844983586,9.418921931736321,2022,1634
OP-01898,Culiacan,Mixto,873.5,31.6,3.35,551.0,246.0,2,1,1.77,2023-11-03,2023,5,7034.18,6144356.23,8.938638508666802,8.79248888936503,9.163840463374232,9.009732590794588,8.882433989601951,9.48012197565581,2022,1634
OP-01899,Aguascalientes,Industrial,4642.7,85.5,5.93,422.0,126.0,3,0,1.14,2023-11-03,2023,5,2986.88,13867187.78,8.08208674929022,7.988594583130758,7.878077338101116,7.8683595821695596,7.5398881966977696,8.22552332511023,2022,1634
OP-01900,Merida,Industrial,2453.7,46.9,4.37,59.0,345.0,2,1,1.0,2023-11-06,2023,5,5318.66,13050396.04,8.659078776878246,8.56525313665976,8.785260869608061,8.526527224447147,8.424793801382833,9.11971694089926,2022,1634
OP-01901,Culiacan,Comercial,991.6,33.3,4.21,132.0,291.0,5,0,1.25,2023-11-06,2023,5,15257.46,15129297.34,9.712925948722559,9.305354663120202,9.854520722594637,9.539257353441634,9.543680910704726,10.218432823996096,2022,1634
OP-01902,Queretaro,Habitacional,1808.8,38.1,3.34,2119.0,331.0,2,1,1.78,2023-11-07,2023,5,7120.38,12879343.34,8.950818479737192,8.64810012521304,9.017996521329378,9.087440891694365,8.625021750994184,9.404870376348184,2022,1634
OP-01903,Leon,Habitacional,3680.5,46.5,3.51,338.0,210.0,1,0,1.04,2023-11-08,2023,5,3966.12,14597304.66,8.365645671776907,8.559497319618384,8.454631010712498,8.574626225855827,8.191382399952241,8.719260143334354,2022,1634
OP-01904,Culiacan,Industrial,1678.0,28.9,6.69,523.0,163.0,5,0,0.66,2023-11-08,2023,5,2747.1,4609633.8,7.998403194750619,7.979019012164633,8.085816190382696,8.01724510334171,7.851292867735644,8.37731773551867,2022,1634
OP-01905,Queretaro,Habitacional,16365.0,145.5,4.66,188.0,191.0,1,0,0.89,2023-11-10,2023,5,5173.45,84663509.25,8.631397162330032,8.64810012521304,8.401044286086872,8.307204758102012,8.052856677509212,8.741514884169632,2022,1634
OP-01906,Queretaro,Oficinas,2088.4,35.5,5.08,363.0,187.0,2,0,1.72,2023-11-13,2023,5,9909.47,20694937.15,9.28134825053069,9.477871656151382,9.444797380640406,9.246895705399215,9.112385762399455,9.760377778715164,2022,1634
OP-01907,Leon,Habitacional,1128.8,39.0,4.84,738.0,114.0,3,0,1.12,2023-11-13,2023,5,4268.15,4817887.72,8.43903786303999,8.559497319618384,8.580670580051923,8.437944365795593,8.271430369327831,8.901114473150976,2022,1634
OP-01908,Merida,Industrial,2298.6,64.4,6.71,42.0,150.0,3,0,0.61,2023-11-13,2023,5,5957.91,13694851.93,8.772577133387776,8.56525313665976,8.486130944616725,8.437393795556407,8.263553668560814,8.681297680577593,2022,1634
OP-01909,Puebla,Comercial,893.8,36.7,8.65,174.0,104.0,3,0,1.49,2023-11-13,2023,5,7391.4,6606433.32,8.988174547164807,9.453181362810827,9.34172365292901,9.311109204390931,9.050465614117986,9.656874721836143,2022,1634
OP-01910,Aguascalientes,Mixto,4515.5,63.8,14.33,906.0,42.0,3,1,1.6,2023-11-13,2023,5,4591.94,20734905.07,8.51215997768077,8.761845287881311,8.38411702114796,8.506770460840933,7.996137480084887,8.78731191245867,2022,1634
OP-01911,Aguascalientes,Industrial,825.5,32.2,2.79,348.0,252.0,3,1,0.95,2023-11-14,2023,5,3796.73,3134200.62,8.321997554902195,7.988594583130758,8.497543717451741,8.376826778542354,8.13575892960293,8.868787195999532,2022,1634
OP-01912,Puebla,Industrial,2273.0,63.1,12.89,487.0,29.0,3,0,0.74,2023-11-14,2023,5,1810.06,4114266.38,7.5812173788505435,7.932448846471698,7.515252043099796,7.575853921245929,7.133859271627347,7.929356630954854,2022,1634
OP-01913,Queretaro,Habitacional,512.6,23.7,1.44,86.0,526.0,1,1,1.53,2023-11-16,2023,5,12206.71,6257159.55,9.489843185495607,8.64810012521304,9.540101065902055,9.472085646780078,9.148720094347425,9.914697930067906,2022,1634
OP-01914,Merida,Industrial,684.3,18.6,2.73,306.0,366.0,2,0,0.89,2023-11-17,2023,5,6130.2,4194895.86,8.801084760794256,8.56525313665976,8.872976372421752,8.625999293906476,8.46580077860613,9.232193690120692,2022,1634
OP-01915,Leon,Comercial,6844.4,108.8,1.17,356.0,312.0,4,1,3.27,2023-11-19,2023,5,30545.31,209064319.76,10.40706853996174,9.585039127648471,10.354077019432427,10.263609398912013,9.996875200751175,10.767263839368974,2022,1634
OP-01916,Leon,Mixto,461.5,30.7,4.05,43.0,232.0,4,1,1.18,2023-11-21,2023,5,14049.86,6484010.39,9.630469816268258,8.940000853168925,9.486537021099565,9.37820481789476,9.202318254969812,9.785416492242023,2022,1634
OP-01917,Culiacan,Mixto,4889.2,89.7,3.62,51.0,600.0,4,0,2.3,2023-11-21,2023,5,9925.06,48525603.35,9.28292025684599,8.79248888936503,9.343698333119157,9.354851819116849,9.031571876825982,9.685238999371776,2022,1634
OP-01918,Puebla,Industrial,1953.8,45.2,4.54,30.0,173.0,5,0,2.06,2023-11-21,2023,5,3091.02,6039234.88,8.116358518477936,7.932448846471698,8.505759759772248,8.702062010391654,8.258659302349296,8.791817280754179,2022,1634
OP-01919,Leon,Mixto,834.1,25.3,1.47,291.0,468.0,2,1,1.46,2023-11-21,2023,5,16111.56,13438652.2,9.76739441171614,8.940000853168925,9.585673977753576,9.473929815463931,9.252067623048019,9.919922887609294,2022,1634
OP-01920,Queretaro,Habitacional,568.6,32.1,3.3,524.0,321.0,4,0,3.23,2023-11-21,2023,5,13005.96,7395188.86,9.553265098889577,8.64810012521304,9.52752629375083,9.646294374378868,9.21410327414326,9.83301802872331,2022,1634
OP-01921,Aguascalientes,Industrial,6708.0,85.0,8.58,497.0,101.0,4,0,0.54,2023-11-23,2023,5,2478.11,16623161.88,7.895353557810286,7.988594583130758,7.699539424569857,7.582438060128023,7.390052692213509,8.024648364077564,2022,1634
OP-01922,Queretaro,Industrial,667.2,17.0,1.82,588.0,406.0,3,0,1.8,2023-11-25,2023,5,7301.79,4871754.29,8.975976908526807,8.223570478981447,8.946052162057551,9.403501857398117,8.5712617789409,9.314129898410046,2022,1634
OP-01923,Merida,Comercial,1913.4,50.5,1.02,467.0,461.0,3,0,1.68,2023-11-26,2023,5,34305.63,65640392.44,10.523166865595059,10.007837649691233,10.596866587704127,10.439874793982245,10.18288855681217,10.9785410930942,2022,1634
OP-01924,Puebla,Comercial,391.6,21.3,3.26,418.0,211.0,4,0,2.67,2023-11-26,2023,5,19905.56,7795017.3,9.978856474642262,9.453181362810827,10.02838122488441,9.977278865487976,9.743687123266383,10.337348154428096,2022,1634
OP-01925,Puebla,Industrial,808.9,25.5,3.18,502.0,113.0,2,0,1.33,2023-12-02,2023,5,3860.42,3122693.74,8.338633370798663,7.932448846471698,8.150411826422541,7.9606188516872,7.847005051811369,8.47307118999258,2022,1634
OP-01926,Queretaro,Comercial,699.2,31.8,3.7,816.0,316.0,4,0,1.6,2023-12-02,2023,5,20794.88,14539780.1,10.022564187511248,9.661942385361868,10.078931950323282,10.158874800499389,9.743809762664648,10.411839073870643,2022,1634
OP-01927,Merida,Habitacional,1551.1,45.8,1.45,169.0,564.0,5,0,1.18,2023-12-02,2023,5,15321.14,23764620.25,9.717090959027567,8.998136016784224,9.86575784075209,9.673248076597133,9.455712098029641,10.236209084881503,2022,1634
OP-01928,Puebla,Comercial,519.8,30.8,11.56,535.0,70.0,3,0,1.2,2023-12-04,2023,5,7052.45,3665863.51,8.941232459135334,9.453181362810827,9.175210276691123,9.047808974481883,8.817623110989086,9.553517761306594,2022,1634
OP-01929,Merida,Comercial,14441.7,82.5,5.77,385.0,92.0,3,0,2.75,2023-12-05,2023,5,15277.95,220639570.52,9.714267997385102,10.007837649691233,9.766703871595656,9.773394018892123,9.390044677109325,10.142040946642107,2022,1634
OP-01930,Merida,Comercial,7796.1,90.7,12.28,460.0,46.0,3,0,1.04,2023-12-07,2023,5,11806.12,92041692.13,9.456475426041028,10.007837649691233,9.310240343981683,8.905138605231707,8.844007686639307,9.766932447272248,2022,1634
OP-01931,Puebla,Habitacional,258.9,19.2,2.84,461.0,197.0,5,0,1.61,2023-12-09,2023,5,8778.98,2272877.92,9.160217612728637,8.35498680366044,9.190360328599288,9.070803441473716,8.908264341992671,9.485845358543125,2022,1634
OP-01932,Puebla,Habitacional,343.8,26.7,10.19,352.0,64.0,3,0,1.42,2023-12-10,2023,5,4569.75,1571080.05,8.507315883765536,8.35498680366044,8.442266069641036,8.507714347488813,8.01237794623397,8.882093022632487,2022,1634
OP-01933,Aguascalientes,Comercial,3792.0,38.4,9.27,871.0,87.0,2,0,1.58,2023-12-10,2023,5,10279.38,38979408.96,9.317997331875134,9.403034030297999,8.949915740427686,8.968429631781861,8.62815600661798,9.280233489919643,2022,1634
OP-01934,Aguascalientes,Comercial,6965.5,93.1,5.48,840.0,268.0,5,1,2.79,2023-12-10,2023,5,23026.89,160393802.29,10.124520048414121,9.403034030297999,9.776327223212743,9.621816266818682,9.382505826275542,10.204133174241859,2022,1634
OP-01935,Culiacan,Comercial,3115.0,36.5,18.4,343.0,18.0,4,0,1.39,2023-12-10,2023,5,6428.28,20024092.2,8.848564391305047,9.305354663120202,8.859965581185032,9.075564854996262,8.420513260952982,9.375563117249248,2022,1634
OP-01936,Aguascalientes,Habitacional,2361.9,45.1,10.02,162.0,47.0,2,0,1.24,2023-12-11,2023,5,3688.53,8711939.01,8.29308538964766,8.477004432251396,8.112999779086207,8.21719865088269,7.750652760837531,8.476555594252906,2022,1634
OP-01937,Aguascalientes,Habitacional,5392.1,56.5,0.7,312.0,295.0,1,0,1.12,2023-12-11,2023,5,5897.07,31797591.15,8.762313002341472,8.477004432251396,8.879350486140545,8.964651992127179,8.47252077951824,9.276441040203805,2022,1634
OP-01938,Queretaro,Comercial,604.0,21.1,1.37,156.0,592.0,4,0,3.54,2023-12-13,2023,5,59516.3,35947845.2,11.074107609565042,9.661942385361868,10.840294895661795,10.819900126247981,10.464440376325262,11.219700821264079,2022,1634
OP-01939,Puebla,Industrial,7197.7,105.6,2.78,76.0,205.0,3,0,1.78,2023-12-14,2023,5,3115.74,22426161.8,8.124324069170038,7.932448846471698,8.27398883134629,8.469017262013788,7.974180420627139,8.606117199143352,2022,1634
OP-01940,Culiacan,Habitacional,417.3,11.5,7.78,256.0,90.0,2,0,0.87,2023-12-15,2023,5,3359.2,1401794.16,8.199560235338806,8.411125345006907,8.359039132261751,8.280985805020334,8.085276659697097,8.665204471346659,2022,1634
OP-01941,Queretaro,Industrial,674.6,15.2,7.74,200.0,172.0,3,0,0.74,2023-12-15,2023,5,5217.0,3519388.2,8.639779908991216,8.223570478981447,8.301474806159188,8.37982496862045,8.02881344680762,8.571035187661712,2022,1634
OP-01942,Merida,Habitacional,1140.6,38.1,3.18,733.0,288.0,4,1,1.14,2023-12-15,2023,5,11394.44,12996498.26,9.420982902079421,8.998136016784224,9.494153252852634,9.309372779350866,9.139034785871011,9.82159163600521,2022,1634
OP-01943,Aguascalientes,Oficinas,614.5,18.1,10.2,175.0,62.0,4,0,1.43,2023-12-15,2023,5,9936.62,6106052.99,9.284084307551202,9.325226716397111,9.167367375349865,9.185996863989155,8.81653112896102,9.515269492748576,2022,1634
OP-01944,Puebla,Mixto,7976.1,97.7,5.39,801.0,141.0,2,0,1.49,2023-12-17,2023,5,4114.85,32820455.09,8.402459766410743,8.537939588907465,8.510019413683994,8.527493512124677,8.15997044458182,8.866732666949986,2022,1634
OP-01945,Merida,Comercial,728.3,30.6,6.4,376.0,192.0,4,0,1.34,2023-12-18,2023,5,29128.22,21214082.63,10.35956484866566,10.007837649691233,10.095708033355857,9.971859725352598,9.779527204504966,10.38283139975674,2022,1634
OP-01946,Puebla,Mixto,1516.5,36.2,10.29,850.0,96.0,2,0,1.66,2023-12-19,2023,5,4223.97,6405650.51,8.428632829056971,8.537939588907465,8.478743838454506,8.425331630972853,8.142610495256456,8.815110246943444,2022,1634
OP-01947,Culiacan,Comercial,1745.1,54.9,8.76,488.0,90.0,3,0,1.72,2023-12-21,2023,5,8933.07,15589100.46,9.177617505753247,9.305354663120202,9.220241207063196,9.021537612632464,8.909286703467556,9.587528900175625,2022,1634
OP-01948,Queretaro,Habitacional,928.8,22.3,1.4,219.0,600.0,3,0,1.25,2023-12-23,2023,5,11844.47,11001143.74,9.459718476942657,8.64810012521304,9.491393621989335,9.388770408561538,9.076787711861225,9.885083160308461,2022,1634
OP-01949,Puebla,Comercial,1901.7,38.6,6.77,716.0,136.0,4,0,2.16,2023-12-24,2023,5,10179.77,19358868.61,9.308259802497869,9.453181362810827,9.4615435958345,9.332890385764278,9.158361080849046,9.796986402109669,2022,1634
OP-01950,Puebla,Mixto,1203.4,42.4,6.04,91.0,194.0,3,0,1.75,2023-12-24,2023,5,7286.06,8768044.6,8.973820318474603,8.537939588907465,8.988085428831278,8.93367024704623,8.687099540205212,9.290510595247314,2022,1634
OP-01951,Leon,Habitacional,1051.5,45.0,15.19,192.0,37.0,4,0,0.7,2023-12-25,2023,5,4732.54,4976265.81,8.542319441208868,8.559497319618384,8.258346298071569,8.239312300338192,7.870410022711625,8.668699703753955,2022,1634
OP-01952,Leon,Industrial,1231.0,25.6,12.09,99.0,26.0,2,1,0.74,2023-12-26,2023,5,2490.94,3066347.14,7.90051753422875,8.07491989766861,7.766003526315394,7.8023826868266495,7.39666329660512,8.179410125783383,2022,1634
OP-01953,Culiacan,Industrial,2371.2,53.6,0.76,116.0,507.0,4,1,1.18,2023-12-26,2023,5,3984.08,9447050.5,8.37016380479299,7.979019012164633,9.039567831462552,8.75816776763996,8.721955585287832,9.423216445799193,2022,1634
OP-01954,Aguascalientes,Habitacional,1249.4,28.6,13.95,487.0,31.0,2,0,0.89,2023-12-26,2023,5,1657.93,2071417.74,7.493427221231177,8.477004432251396,7.946644874318622,7.7794882945738015,7.561520831304219,8.328241960025121,2022,1634
OP-01955,Puebla,Mixto,1679.8,27.5,4.18,334.0,166.0,3,0,1.82,2024-01-02,2024,6,8506.5,14289218.7,9.085613679621744,8.72249206027435,8.96739749511584,8.795482333938514,8.713320239305816,9.279265729051865,2023,1954
OP-01956,Aguascalientes,Industrial,6075.5,110.7,2.61,570.0,544.0,3,0,0.6,2024-01-04,2024,6,4037.7,24531046.35,8.340458325407331,7.990085706183645,8.237549322477054,8.058818099294866,7.9495956833746,8.539441477889195,2023,1954
OP-01957,Culiacan,Habitacional,2022.7,54.0,4.63,127.0,295.0,3,1,1.26,2024-01-04,2024,6,5860.83,11854700.84,8.71307433426612,8.361891755309216,8.798227424346992,8.588317423426936,8.525489373730375,9.146644527780536,2023,1954
OP-01958,Queretaro,Comercial,924.8,42.3,4.16,380.0,203.0,3,0,2.36,2024-01-06,2024,6,19445.4,17983105.92,9.912393640718657,9.68955836198272,10.015494780371165,10.035985054375537,9.70171523875444,10.354821912304482,2023,1954
OP-01959,Aguascalientes,Oficinas,3610.3,63.0,18.56,557.0,20.0,3,0,1.4,2024-01-07,2024,6,4665.42,16843565.83,8.484960964882685,9.326968949502144,8.563896364073772,8.70758439551418,8.112344550336175,9.028629306289847,2023,1954
OP-01960,Merida,Comercial,377.9,22.3,4.23,254.0,78.0,3,0,2.14,2024-01-09,2024,6,23779.07,8986110.55,10.113588884485035,10.01128998728121,10.227411007882822,10.134365356111548,9.987167888673936,10.48884376911809,2023,1954
OP-01961,Puebla,Comercial,1803.4,44.1,7.87,129.0,97.0,3,0,2.62,2024-01-10,2024,6,14840.39,26763159.33,9.642135620199051,9.4212876095489,9.431341229697871,9.138875135098296,9.194365218743355,9.74309328249648,2023,1954
OP-01962,Queretaro,Habitacional,5220.5,90.6,5.17,460.0,217.0,4,0,1.04,2024-01-11,2024,6,5418.55,28287540.28,8.634611354466054,8.686865609839609,8.802379619338243,8.738571810011065,8.494967078418199,9.127566552983904,2023,1954
OP-01963,Queretaro,Comercial,1164.0,22.2,7.18,71.0,115.0,2,0,1.39,2024-01-13,2024,6,13125.68,15278291.52,9.519353719141119,9.68955836198272,9.566538529671638,9.515083691393395,9.318001993459902,9.865063714318413,2023,1954
OP-01964,Culiacan,Mixto,2627.6,60.9,3.27,950.0,363.0,3,0,1.95,2024-01-13,2024,6,10837.6,28476877.76,9.327804671766078,8.80021479470084,9.075450751143785,8.914563634186278,8.743971586905069,9.45691219179793,2023,1954
OP-01965,Merida,Habitacional,1740.1,59.4,4.16,976.0,298.0,4,0,0.97,2024-01-13,2024,6,11373.65,19791288.36,9.376082378956836,9.039704490632934,9.24796942621175,9.38360404569692,8.89401620959663,9.591466858941205,2023,1954
OP-01966,Aguascalientes,Habitacional,2641.3,41.8,1.89,78.0,285.0,3,0,1.41,2024-01-13,2024,6,7077.15,18692876.3,8.901654386772506,8.490767553575104,8.966108352164783,8.930484533823941,8.714128964594646,9.256907428504896,2023,1954
OP-01967,Queretaro,Mixto,12779.0,112.1,15.98,290.0,34.0,2,0,0.71,2024-01-15,2024,6,3633.88,46437352.52,8.235084050446495,9.087282353380674,8.229957432911391,7.898275600671802,7.747457573553919,8.739640055701939,2023,1954
OP-01968,Merida,Habitacional,10509.9,134.1,6.07,390.0,143.0,3,0,1.02,2024-01-15,2024,6,6561.11,68956609.99,8.825942898440816,9.039704490632934,8.779273357938505,9.08580117225826,8.455927196776695,9.108540346846564,2023,1954
OP-01969,Merida,Habitacional,3060.3,78.3,6.15,754.0,137.0,3,0,1.05,2024-01-18,2024,6,6375.6,19511248.68,8.79726130674445,9.039704490632934,8.88129323585381,9.159829326483152,8.549648357875526,9.212058914386109,2023,1954
OP-01970,Puebla,Industrial,3804.6,52.2,2.32,260.0,389.0,2,0,0.69,2024-01-20,2024,6,3218.34,12244496.36,8.113648801157474,7.932448846471698,8.184168483554318,8.26132038845275,7.850069748768094,8.584045069555243,2023,1954
OP-01971,Culiacan,Mixto,4607.7,43.6,0.88,612.0,109.0,3,1,1.64,2024-01-20,2024,6,9207.76,42426595.75,9.164829709269672,8.80021479470084,9.299451366057989,9.257806572397833,8.971557188112325,9.70454767145683,2023,1954
OP-01972,Aguascalientes,Habitacional,1156.5,34.7,0.83,206.0,457.0,1,0,1.17,2024-01-20,2024,6,7795.55,9015553.58,8.998336160552359,8.490767553575104,9.121566800979647,8.930751801636667,8.852184356418583,9.422831004224953,2023,1954
OP-01973,Culiacan,Habitacional,17955.0,147.3,2.09,588.0,161.0,3,0,1.03,2024-01-20,2024,6,4591.58,82441818.9,8.469007293901287,8.361891755309216,8.459458189167155,8.516157104821383,8.162117155211225,8.83077095822563,2023,1954
OP-01974,Puebla,Mixto,5857.5,89.0,5.86,483.0,280.0,3,0,1.55,2024-01-21,2024,6,5563.79,32589899.92,8.661062633199414,8.72249206027435,8.762513577478698,8.583511372061876,8.435990277901146,9.131119391697089,2023,1954
OP-01975,Merida,Comercial,1038.3,38.8,4.34,630.0,131.0,4,0,0.99,2024-01-22,2024,6,24698.43,25644379.87,10.151522781342386,10.01128998728121,10.060314922851092,9.802822632600959,9.788196095656746,10.33980988499608,2023,1954
OP-01976,Puebla,Industrial,3091.0,50.1,4.2,463.0,265.0,4,0,1.6,2024-01-23,2024,6,3413.66,10551623.06,8.172568131970689,7.932448846471698,8.264159222414714,8.284204692630057,7.906177486508575,8.680554277447985,2023,1954
OP-01977,Aguascalientes,Comercial,1016.7,27.2,8.11,385.0,97.0,4,1,1.63,2024-01-23,2024,6,13986.67,14220247.39,9.58288783566386,9.379211718121132,9.539154635068869,9.441488237045922,9.249202934610686,9.862483439665823,2023,1954
OP-01978,Merida,Comercial,1527.6,31.3,5.24,491.0,161.0,4,0,1.19,2024-01-23,2024,6,23624.44,36088694.54,10.107064871876855,10.01128998728121,10.018587472841876,9.848263369689523,9.718920318455295,10.330367807588969,2023,1954
OP-01979,Culiacan,Oficinas,3032.6,73.8,0.54,369.0,600.0,3,0,3.15,2024-01-23,2024,6,17162.05,52045632.83,9.787483653275729,9.674487277003829,10.26827183566976,10.196148204218055,9.9468447918756,10.64111499151912,2023,1954
